timestamp,fps,tracked_objects,top_threat,threat_score,distance_cm,velocity_cm_s,velocity_valid,threat_level,clusters,user_moving,position,bbox_cx_norm,ego_z_cm_s,ego_confident,all_tracks
2026-05-18T17:42:30.662792+00:00,13.3,2,chair,0.0,458,0.0,True,SAFE,0,False,on your right,0.73,0.0,False,
2026-05-18T17:42:33.131860+00:00,12.0,3,chair,0.0,483,0.0,True,SAFE,1,False,on your right,0.864,0.0,False,chair:483cm:on your right
2026-05-18T17:42:35.840652+00:00,11.1,4,person,14.0,122,0.0,True,CAUTION,1,False,on your right,0.945,-8.8,True,person:135cm:on your left|person:391cm:on your right
2026-05-18T17:42:38.465540+00:00,10.9,3,person,22.5,105,0.0,False,CAUTION,2,False,on your left,0.248,0.0,True,person:375cm:on your left|person:160cm:on your right|person:105cm:on your left
2026-05-18T17:42:41.238094+00:00,10.9,4,person,600.0,152,-36.7,True,CRITICAL,1,False,on your right,0.851,14.2,True,person:152cm:on your right|person:372cm:on your left
2026-05-18T17:42:43.939640+00:00,9.9,2,person,1.5,163,15.4,True,SAFE,1,False,on your right,0.852,-15.8,True,person:163cm:on your right|person:375cm:on your left
2026-05-18T17:42:46.510519+00:00,11.0,4,person,22.5,105,0.0,False,CAUTION,2,False,on your left,0.129,15.3,True,person:386cm:on your right|person:110cm:on your left|person:105cm:on your left
2026-05-18T17:42:49.375121+00:00,12.0,3,person,24.8,105,0.0,True,CAUTION,2,False,on your left,0.282,0.0,True,person:105cm:on your left|person:375cm:on your right
2026-05-18T17:42:52.212411+00:00,10.7,3,person,294.0,135,-19.1,True,CRITICAL,2,False,on your left,0.308,0.0,True,person:135cm:on your left|person:165cm:on your right|person:135cm:on your left
2026-05-18T17:42:55.013258+00:00,11.3,3,person,22.5,105,0.0,True,CAUTION,2,False,on your left,0.167,0.0,True,person:175cm:ahead|person:165cm:on your right|person:105cm:on your left
2026-05-18T17:42:57.619347+00:00,10.0,3,person,600.0,75,-213.9,True,CRITICAL,2,False,on your left,0.238,0.0,False,person:156cm:on your right|person:75cm:on your left
2026-05-18T17:43:00.581386+00:00,8.5,4,person,289.5,152,-17.1,True,CRITICAL,1,False,on your right,0.805,30.0,True,person:152cm:on your right|person:75cm:on your left|person:165cm:ahead
2026-05-18T17:43:03.256715+00:00,11.9,3,person,37.0,76,0.0,False,CAUTION,1,False,on your left,0.267,0.0,False,person:386cm:on your right|person:76cm:on your left|person:79cm:ahead
2026-05-18T17:43:05.961648+00:00,9.6,4,person,455.8,149,-27.6,True,CRITICAL,1,False,on your right,0.86,0.0,True,person:178cm:on your left|person:149cm:on your right
2026-05-18T17:43:08.826203+00:00,10.8,3,chair,0.0,426,0.0,True,SAFE,1,False,ahead,0.342,0.0,False,chair:426cm:ahead
2026-05-18T17:43:11.093802+00:00,14.1,1,person,0.0,660,0.0,False,SAFE,1,False,on your left,0.173,160.0,True,
2026-05-18T17:43:13.261529+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:15.328763+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:17.368264+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:19.432870+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:21.498019+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:23.603033+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:25.668590+00:00,14.6,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:27.704584+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:29.740339+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:31.842184+00:00,13.7,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:33.873961+00:00,15.0,1,person,0.0,660,196.0,True,SAFE,1,False,on your right,0.934,-26.3,True,
2026-05-18T17:43:35.911109+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:37.976675+00:00,15.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:40.048111+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:42.184057+00:00,12.2,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:44.317581+00:00,14.7,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:46.351283+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
